◆NURO光　東日本サービス提供エリア住所リスト,,,,,,,,,,
埼玉県,久喜市,八甫,３丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,八甫,４丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,八甫,５丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,東大輪,,★,×,〇,,,2021年第2期,
埼玉県,久喜市,間鎌,,★,×,〇,,,2021年第2期,
埼玉県,久喜市,松永,,★,×,〇,,,2021年第2期,
埼玉県,久喜市,緑,１丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,南栗橋,１丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,南栗橋,２丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,南栗橋,３丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,南栗橋,４丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,南栗橋,５丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,南栗橋,６丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,南栗橋,７丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,南栗橋,８丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,南栗橋,９丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,南栗橋,１０丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,南栗橋,１１丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,南栗橋,１２丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,鷲宮,,★,×,〇,,,2021年第2期,
埼玉県,久喜市,鷲宮,１丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,鷲宮,２丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,鷲宮,３丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,鷲宮,４丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,鷲宮,５丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,鷲宮,６丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,鷲宮中央,１丁目,★,×,〇,,,2021年第2期,
埼玉県,久喜市,鷲宮中央,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,綾瀬,,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,大字閏戸,,★,×,〇,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
埼玉県,蓮田市,大字江ケ崎,,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,御前橋,１丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,御前橋,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,上,１丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,上,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,大字川島,,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,大字黒浜,,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,大字笹山,,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,大字城,,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,末広,１丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,末広,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,関山,１丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,関山,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,関山,３丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,関山,４丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,椿山,１丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,椿山,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,椿山,３丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,椿山,４丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,大字蓮田,,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,東,１丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,東,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,東,３丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,東,４丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,東,５丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,東,６丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,本町,,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,大字馬込,,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,緑町,１丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,緑町,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,緑町,３丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,大字南新宿,,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,見沼町,,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,西城,１丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,西城,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,西城,３丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,西新宿,１丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,西新宿,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,西新宿,３丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,西新宿,４丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,西新宿,５丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,西新宿,６丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,桜台,１丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,桜台,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,桜台,３丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,山ノ内,,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,蓮田,１丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,蓮田,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,蓮田,３丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,蓮田,４丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,蓮田,５丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,馬込,１丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,馬込,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,馬込,３丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,馬込,４丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,馬込,５丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,馬込,６丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,藤ノ木,１丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,藤ノ木,２丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,藤ノ木,３丁目,★,×,〇,,,2021年第2期,
埼玉県,蓮田市,藤ノ木,４丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,大字小針内宿,,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,大字小針新宿,,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,大字羽貫,,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,寿,１丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,寿,２丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,寿,３丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,内宿台,１丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,内宿台,２丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,内宿台,３丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,内宿台,４丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,内宿台,５丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,内宿台,６丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,学園,２丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,学園,４丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,西小針,１丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,西小針,２丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,西小針,３丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,西小針,４丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,西小針,５丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,西小針,６丁目,★,×,〇,,,2021年第2期,
埼玉県,北足立郡伊奈町,西小針,７丁目,★,×,〇,,,2021年第2期,
栃木県,栃木市,都賀町家中,,★,×,〇,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
栃木県,那須烏山市,旭,１丁目,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,旭,２丁目,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,愛宕台,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,大木須,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,大桶,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,大沢,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,落合,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,表,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,金井,１丁目,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,金井,２丁目,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,神長,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,上境,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,興野,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,熊田,,★,×,〇,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
栃木県,那須烏山市,小木須,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,小原沢,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,下境,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,城東,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,白久,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,城山,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,滝,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,滝田,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,中央,１丁目,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,中央,２丁目,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,中央,３丁目,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,中山,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,野上,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,初音,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,南,１丁目,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,南,２丁目,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,宮原,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,向田,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,森田,,★,×,〇,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
栃木県,那須烏山市,谷浅見,,★,×,〇,,,2021年第2期,
栃木県,那須烏山市,横枕,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,大字上稲葉,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,大字北小林,,★,×,〇,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
栃木県,下都賀郡壬生町,大字国谷,,★,×,〇,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
栃木県,下都賀郡壬生町,大字下稲葉,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,大字助谷,,★,×,〇,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
栃木県,下都賀郡壬生町,大字中泉,,★,×,〇,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
栃木県,下都賀郡壬生町,大字七ツ石,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,大字羽生田,,★,×,〇,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
栃木県,下都賀郡壬生町,大字福和田,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,大字藤井,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,大字安塚,,★,×,〇,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
栃木県,下都賀郡壬生町,駅東町,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,表町,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,大師町,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,中央町,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,通町,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,本丸,１丁目,★,×,〇,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
栃木県,下都賀郡壬生町,本丸,２丁目,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,元町,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,いずみ町,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,あけぼの町,,★,×,〇,要注意エリア3,同住所の一部のエリアはサービスエリア外,2021年第2期,
栃木県,下都賀郡壬生町,落合,１丁目,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,落合,２丁目,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,落合,３丁目,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,寿町,,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,至宝,１丁目,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,至宝,２丁目,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,至宝,３丁目,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,大字壬生,乙,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,大字壬生,甲,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,大字壬生,丁,★,×,〇,,,2021年第2期,
栃木県,下都賀郡壬生町,大字壬生,丙,★,×,〇,,,2021年第2期,
